sku,EAN,name
124513,5906717415401,Saeyang kopf mh24 für fräser combi 24 schwarz
124514,5906717415395,Saeyang kopf mh24 für fräser combi 24 rot
124517,8936000923075,Nghia export nagelhautzange c-36jaw 12 (5 mm)
124518,8936000923105,Nghia export nagelhautzange c-37 jaw 12 (5 mm)
124519,8936000923037,Nghia export nagelhautzange c-37 jaw 14 (6 mm)
124534,5906717405891,Gabbiano trockenhaube mitwandarm dii-301w 2 geschwindigkeitenschwarz
124577,5906717414978,Rollwagen für autoklav
124579,5906717414985,Kosmetikhocker 1025 grau giovanni
124625,7610558010555,Valera haartrockner vanity performance royal blue
124626,5906717415098,Elektrische kosmetikliege azzurro 708a 4 motoren grau beheizbar
124627,5906717415104,Elektrische kosmetikliege azzurro 708a 4 motoren weiss beheizbar
124670,5906717415128,Fussschalter für kosmetikliege azzurro 4 motoren
124695,5906717416002,Lupenleuchte led s4 + stativ led mit einstellbarer lichtintensität
124697,5906717416026,Friseurwaage s-2000
124706,5906717415180,Wasserdestillationsgerät inox
124716,5906717415845,Werkstattlampe led elegante801-l mit stativ mit einstellbarer lichtintensität
124717,5906717415838,Werkstattlampe led elegante801-s mit stativ standard
124718,5906717415821,Werkstattlampe led elegante801-tl mit stativ mit einstellbarer lichtintensität und lichtfarbe
124719,5906717415203,Gabbiano barberstuhl francesco schwarz
124724,5906717415258,Friseurstuhl Gabbiano Florence schwarz
124727,5906717429811,Gabbiano friseurbedienplatz b058
124834,5906717415548,Tattoo arm/fussstütze pro ink 709 schwarz
124838,5906717415579,Beistellwagen tattoo pro ink 702 schwarz
124840,5906717415593,Beistellwagen tattoo pro ink 716 schwarz
124847,5906717415609,Beistellwagen tattoo pro ink 1040a schwarz
124962,5901810003517,Apis Hyaluron 4d + Ligost tm 30 ml
124964,5901810003500,Apis Hyaluron 4d 30ml
125085,5906717417849,Exo fräser hard blue kegel gerade 01
125086,5906717417856,Exo fräser hard blue kegel 02
125087,5906717417863,Exo fräser hard blue kegel gerade 03
125088,5906717417870,Exo fräser hard blue kegel 05
125089,5906717417887,Exo fräser hard blue kegel 06
125090,5906717417894,Exo fräser hard blue kegel 07
125145,5906717415852,Wachs-heizgerät iwax 500ml 100w
125378,5906717416965,Gabbiano barberstuhl Ernesto schwarz
125382,5906717417009,Gabbiano barberstuhl amadeo schwarz
125390,5906717417061,Gabbiano barberstuhl paulo schwarz
125393,5906717417092,Barberstuhl Gabbiano Rufo braun
125472,5906717418037,Exo fräser rainbow abgerundeter zylinder 13
125473,5906717418044,Exo fräser rainbow abgerundeter zylinder gekerbt 14
125474,5906717418051,Exo fräser rainbow kegel 15
125475,5906717418068,Exo fräser rainbow kegel gerade 16
125519,5906717417245,Papier für den drucker für autoklav lafomed classic
125520,5906717417252,"Papier für den drucker für autoklav lafomed comfort, premium, woson"
125600,5906717417306,Spa-kosmetikliege azzurro wood 815b grey mit beleuchtung beheizbar
125620,5906717417313,KOSMETIKHOCKER 304 GRAU
125823,5906717414497,Gerät elegante 878 3in1 plus mikro+ vacuum + ultraschall + spray
125848,5906717400964,Socken frotte 2 st.
125867,5906717418426,Gabbiano friseurwagen fx11-b black
125868,5906717418433,Gabbiano friseurwagen fx11-2 black
125869,5906717418440,Gabbiano friseurwagen fx11-a black
125870,5906717418457,Gabbiano friseurwagen fx11-5 black
125871,5906717418464,Gabbiano friseurwagen ft65 black/white
125877,5906717418525,Gabbiano friseurwagen ft65-a black
125879,5906717418549,Gabbiano friseurwagen fx11e black
125880,5906717418556,Gabbiano friseurwagen fx11f black
125885,5906717418594,Beistellwagen / kosmetikhocker für pediküre 16 plus black/white
125894,5906717418624,Gabbiano friseur-waschbecken tragbar mit behälter ft42-1
125895,5906717418631,Gabbiano friseur-waschbecken tragbar ft35
125896,5906717418648,Gabbiano friseur-waschbecken tragbar mit behälter ft35-1
125907,5906717417481,Elektrische kosmetikliege SILLON lux 273b + hocker 304 Weiß
125921,5906717417498,Gabbiano friseurbedienplatz mit rollen zweiseitig ra-005
125922,5906717422317,Höhenverstellbare fussbadewanne für pediküre comfort mit rollen
125925,5906717417504,Hair system friseur-waschbecken c38 schwarz
125927,5906717418723,Wandhalterung für haartrockner fx24
125928,5906717418730,Wandhalterung für haartrockner fx64
125936,5901810004095,apis feuchtigkeitsspendendes Gesichtswaschgel mit Hyaluronsäure 300ml
125938,5901810004101,"Apis Mischung von Säuren 40% Lacto. + proro. + Milch. + Azel, 50 ml"
125939,5901810004125,"Apis-Mischung von Säuren 40%, Phytic + Progron. + Milchsäure + Ferul 50ml"
125953,5906717418747,FROTTE SCHWARZ
125954,5906717418754,FROTTEEBEZUG FÜR HOCKER SCHWARZ
125958,5906717404931,Nadelpatronen 10 st. Für microneedle pen-a 12 nadeln
125969,5906717417603,Kessner glätteisen ionic 230°c
125992,5906717417672,OCHO NAILS Cleaner erdbeeren 100ml mit zerstäuber
125993,5906717417689,Cleaner erdbeeren 1000ml
125994,5906717417665,Cleaner erdbeeren 500ml
126058,5906717417771,Spatel weiss sp-06 215mm
126059,5906717417788,Spatel weiss sp-05 5 st. 150mm
126060,5906717417795,Komprimierte einweg-vliesmaske 10 st.
126070,5906717418853,Kosmetikhocker am-312 schwarz
126117,5906717419027,Nagelfräser Exo Silent SX7 - Bürstenlos
126134,5906717419072,Hair system friseurwagen 8-5
126136,5906717419225,Gabbiano rezeption q-0333
126175,8936000923082,Nghia export nagelhautzange c-36 jaw 14 (6 mm)
126179,5906717419171,Beinauflage für pediküre 108 weiss
126241,5906717419300,All4med autoklav-sterilisationsbeutel 57mm x 100 mm 200 st.
126242,5906717419317,All4med autoklav-sterilisationsbeutel 90mm x 135 mm 200 st.<br><br>
126243,5906717419324,All4med autoklav-sterilisationsbeutel 100mm x 230 mm 200 st.
126244,5906717419331,All4med autoklav-sterilisationsbeutel 135mm x 250 mm 200 st.
126245,5906717419348,All4med autoklav-sterilisationsbeutel 90mm x 230 mm 200 st.
126248,5906717419355,All4med autoklav-sterilisationsbeutel 190mm x 330 mm 200 st.
126249,5906717420887,Fussbadewanne mit rollen chrom
126262,5906717420764,Saeyang Nagelfräser marathon eco 450 + sh37ln
126276,5906717419416,Exo schleifkappe 10mm/60 10 st. Hard cap white
126277,5906717419423,Exo schleifkappe 10mm/60 100 st. Hard cap white
126278,5906717419430,Exo schleifkappe 10mm/60 500 st. Hard cap white
126279,5906717419447,Exo schleifkappe 10mm/80 10 st. Hard cap white
126280,5906717419454,Exo schleifkappe 10mm/80 100 st. Hard cap white
126281,5906717419461,Exo schleifkappe 10mm/80 500 st. Hard cap white
126282,5906717419478,Exo schleifkappe 10mm/150 10 st. Hard cap white
126283,5906717419485,Exo schleifkappe 10mm/150 100 st. Hard cap white
126284,5906717419492,Exo schleifkappe 10mm/150 500 st. Hard cap white
126285,5906717419508,Exo schleifkappe 10mm/220 10 st. Hard cap white
126286,5906717419515,Exo schleifkappe 10mm/220 100 st. Hard cap white
126287,5906717419522,Exo schleifkappe 10mm/220 500 st. Hard cap white
126288,5906717419539,Exo schleifkappe 13mm/60 10 st. Hard cap white
126289,5906717419546,Exo schleifkappe 13mm/60 100 st. Hard cap white
126290,5906717419553,Exo schleifkappe 13mm/60 500 st. Hard cap white
126291,5906717419560,Exo schleifkappe 13mm/80 10 st. Hard cap white
126292,5906717419577,Exo schleifkappe 13mm/80 100 st. Hard cap white
126293,5906717419584,Exo schleifkappe 13mm/80 500 st. Hard cap white
126294,5906717419591,Exo schleifkappe 13mm/150 10 st. Hard cap white
126295,5906717419607,Exo schleifkappe 13mm/150 100 st. Hard cap white
126296,5906717419614,Exo schleifkappe 13mm/150 500 st. Hard cap white
126297,5906717419621,Exo schleifkappe 13mm/220 10 st. Hard cap white
126298,5906717419638,Exo schleifkappe 13mm/220 100 st. Hard cap white
126299,5906717419645,Exo schleifkappe 13mm/220 500 st. Hard cap white
126314,5906717420788,Saunahaube mit stativ weiss mit aktivem ozon
126341,5906717419805,Gabbiano friseurstuhl bergen schwarz
126379,5906717419997,Hair system friseurstuhl hs02 schwarz
126381,5906717420016,Hair system friseurstuhl hs33 schwarz
126383,5906717420030,Hair system friseurstuhl hs92 schwarz
126388,5906717420085,Hair system friseurstuhl hs40 schwarz
126389,5906717420092,Hair system friseurstuhl hs69 schwarz
126397,5906717420894,Fussbadewanne mit rollen weiss
126453,5906717430473,Lupenleuchte elegante 6025 60 led smd 5d black mit stativ
126469,5906717420450,Gabbiano barberstuhl boss old leather hellbraun
126477,5906717420498,Elektrische massageliege azzurro 684 1 motor schwarz
126478,5906717420504,Spa-kosmetikliege azzurro 815b white mit beleuchtung beheizbar
126502,5906717420597,Kosmetikwagen podologie 601 weiss
126503,5906717420696,Hydraulische kosmetikliege basic 210 weiss
126607,5901810004521,apis api-podo Fußweichmachergel mit Harnstoff 30% 500ml
126609,5901810004538,apis api-podo Fußreinigung Peeling 700g
126765,5906717422331,Kosmetikwagen hs09 weiss
126766,5906717422348,Kosmetikwagen hs09 holz - weiss
126767,5906717422355,Woson-Luftfilter für Autoklaven
126768,5906717422362,Lafomed-Luftfilter für Autoklaven
126771,5906717422379,Woson-Ablaufschlauch für Autoklaven
126777,5906717422416,Beinauflage für pediküre am-5012c schwarz
126778,5906717422423,Woson Silikondichtung für Autoklaven 8 L Grau 11 mm
126998,5906717422690,Fussbadewanne-schüssel mit massagerollen lich
126999,5906717422706,Fussbadewanne-schüssel white lich
127256,5904512092773,Einweghaube clip 100 st. Weiss
127300,5901810004590,"apis good life regenerierendes Öl für Nagelhaut und Nägel mit Vitamin E, 30 ml"
127657,6956540103319,Codos schnurlose haarschneidemaschine chc-331 für konturen
127660,6956540109182,Codos schnurlose haarschneidemaschine chc-918
127663,6956540109809,Codos schnurlose haarschneidemaschine chc-980
127739,5906717423437,"Stellantrieb für Sitze 210, 234, Imperial, Royal"
128277,5906717426001,SAEYANG Fräskopf  M40ES ZUM MARATHON FRÄSER
100133,5906717400124,Instrumentensterilisator
100080,8421421410131,Depilflax post epil öl 500ml
100458,9003877907060,Gel henna refectocil 3 braun
100994,5906717452666,OCHO NAILS Staubfreie tupfer 500 st.
100829,5906717401466,Chrom-guillotine
100287,5906717400209,Umhang frotte weiss nr. 1
100127,8421421900397,Depilflax enthaarungswachs rolle 110g natural
100799,5906717401404,Flasche mit pumpe chrom chrom 180ml farben-mix
100118,8421421900410,Depilflax enthaarungswachs rolle für gesicht azulen 110g
100461,9003877907008,Gel henna refectocil 2 blau-schwarz
100346,5906717400384,KOSMETIKBAND FROTTE WEISS
100857,5906717401541,Maniküreschale white
100117,8421421900380,Depilflax enthaarungswachs rolle azulen 110g
100307,5906717400308,Glas clear
100638,8421421432362,Depilflax paraffin 500g lemon
100459,9003877906940,Gel henna refectocil 1 schwarz
100383,5906717400643,FROTTEEBEZUG FÜR HOCKER WEIß
100460,9003877906971,Gel henna refectocil 1.1 graphit
100072,5906717400063,Enthaarungsstreifen rolle 50m
100113,8421421900625,Depilflax enthaarungswachs dose 500ml natural
100431,5907457951464,Kosmetisches einweg-papiertuch weiss
100070,5906717400049,Enthaarungsstreifen 20 st.
100073,5906717400070,Wachsentferner
100089,5906717400100,Wachs-heizgerät roll-on mono 40w
100088,5906717400094,Wachs-heizgerät roll-on duo 80w
100128,8421421900434,Depilflax enthaarungswachs rolle olive 110g
100083,8421421410124,Depilflax prepil gel 500ml
100066,5906717418365,Depilflax wachsdosenflansch 10 st.
100992,5906717401947,Nagelbürste
100077,8421421410148,Depilflax lotion nach enthaarung 500ml
100881,5906717401558,Gummiträger 13mm
100111,8421421900632,Depilflax enthaarungswachs dose 500ml azulen
100764,5906717401312,Kosmetikhocker am-304 weiss
100889,5906717401589,Stahl-omega-hobel
100324,5906717400346,Spoon uny komedonenquetscher u-24
100071,5906717400056,Enthaarungsstreifen rolle 100m mit reisslinie
100653,5906717401022,Gerät mikrodermabrasion am60
100305,5906717400292,Aufsätze für mikrodermabrasion set
100884,5906717401572,Stahlträger klein nr. 4
100524,5906717401008,Folie für körperbehandlungen 300m
100102,8421421900342,Depilflax hartwachs ohne streifen zur haarentfernung 1kg azulen
100108,8421421900304,Depilflax hartwachs ohne streifen zur haarentfernung 1kg natural
100272,5906717400162,Einweghandtücher für kosmetische behandlungen 20 st. 70x40 cm weisse welle
100637,8421421800055,Depilflax paraffin 500g karite
100400,5906717400735,FROTTEE WEIß
100417,5906717400834,FROTTEE GELB
100413,5906717400827,FROTTEE ROSA
100401,5906717400742,FROTTEE WEINROTE
100407,5906717400780,FROTTEE BLAU
100406,5906717400773,FROTTE VIOLETT
100715,5906717401183,Hydraulische kosmetikliege a 234 weiss
100716,5906717401190,Hydraulische kosmetikliege a 234c pedi weiss
100411,5906717400810,FROTTEE CREME
100403,5906717400766,FROTTE BEIGE
100361,5906717400469,KOSMETIKBAND FROTTEE GELB
100357,5906717400452,KOSMETIKBAND FROTTEE ROSA
100355,5906717400445,KOSMETIKBAND FROTTEE CREME
100353,5906717400438,KOSMETIKBAND FROTTEE BLAU
100352,5906717400421,KOSMETIKBAND FROTTEE VIOLETT
100349,5906717400414,KOSMETIKBAND FROTTEE BEIGE
100347,5906717400391,KOSMETIKBAND FROTTEE WEINROTE
100384,5906717400650,FROTTEEBEZUG FÜR HOCKER WEINROTE
100394,5906717400711,Bezug frotte für kosmetikhocker rosa nr. 10
100389,5906717400681,FROTTEEBEZUG FÜR HOCKER VIOLETT
100386,5906717400674,FROTTEEBEZUG FÜR BEIGE HOCKER
100297,5906717400278,Umhang frotte rosa nr. 10
100432,5907457931466,Kosmetisches einweg-papiertuch violett
100433,5907457921467,Kosmetisches einweg-papiertuch blau
100437,5907457961463,Kosmetisches einweg-papiertuch lachsfarben
100435,5907457911468,Kosmetisches einweg-papiertuch limonengrün
100434,5907457971462,Kosmetisches einweg-papiertuch rosa
100436,5907457941465,Kosmetisches einweg-papiertuch gelb
100295,5906717400261,Umhang frotte cremefarben nr. 44
100290,5906717400230,Umhang frotte beige nr. 25
100392,5906717400704,FROTTEEBEZUG FÜR HOCKER CREME
100714,5906717401176,Hydraulische kosmetikliege a 210c pedi weiss
100402,5906717400759,FROTTEE BRAUN
100769,5906717401329,Kosmetikhocker am-302 weiss
101365,5906717402364,Einbau-Staubabsorber  Momo S-41 weiß
101338,5906717402258,Nagelfräser marathon combi 24 silver
100861,8936000922863,Nghia nagelhautzange d-03
100865,8936000922962,Nghia nagelhautzange C-07
100755,5906717401282,Kosmetikwagen typ 1014 giovanni
100146,5906717400148,Ultraschallreiniger Denson UC-002
101345,5906717402296,Saeyang Nagelfräser Marathon 3 Champion white + H200
101354,5906717402357,SAEYANG MARATHON MULTI 600 DENTAL MIKROMOTOR Nagelfraser + BM50S1
101347,5906717402302,Nagelfräser marathon handy 700 2in1*
100808,5906717401411,Filter für nagelfräser mit absaugung 1 st.
100763,5906717401305,Kosmetikhocker 1025 weiss giovanni
100882,5906717401565,Gummiträger 7 mm
100973,5906717401916,Acryl-fräserständer
100778,5906717401336,"Saeyang Kopf sde-bm50s1 für Fräsgeräte Marathon Multi 600, Handy 700, Handy Eco"
100754,5906717401275,Kosmetikwagen typ 1015 giovanni
100333,5906717400360,Silikonschale l
100334,5906717400377,Silikonschale m
100954,5906717401824,Nagelfeile gerade big schwarz 80/100 1 st.
100709,5906717401121,Elektrische kosmetikliege lux schwarz
100782,5906717401343,Vakuummassageanzug weiß Größe L
101476,5906717424113,"Syis - Wimpern j 0,15 x 10 mm 0,25 g"
101479,5906717424144,"Syis - Wimpern j 0,20 x 10 mm 0,25 g"
101553,5906717424168,"Syis - Wimpern j 0,20 x 14 mm 0,25 g"
101565,5906717402388,Kosmetikwagen typ 1019
101566,5906717402395,Kosmetikwagen typ 1019a
101567,5906717402401,Kosmetikwagen typ 1031 giovanni
101568,5906717402418,Kosmetikwagen typ 1040a giovanni
101569,5906717402425,Kosmetikwagen typ 1013 giovanni
101634,5906717416101,FRÄSER-SET DBD-F 30 St.
101637,5906717402456,Kosmetikwagen typ 1041 giovanni
101638,5906717402463,Kosmetikwagen typ 1015a giovanni
101701,5906717402494,Gummiträger 10mm
101743,5906717402555,Hydraulische kosmetikliege a 210 schwarz
101837,5906717402654,Einweg-stringtanga 10 st.
101842,5906717416866,Syis Collagen pure 100% ampullen 10x3 ml
101843,5906717416873,Syis Verstärkungs- und linderungsampullen 10x3 ml
101844,5906717416880,Syis Befeuchtungs- und nährampullen 10x3 ml
102079,5906717415814,Syis ampullenöffner
102158,5906717421501,Haarentfernung-set katalonien
102159,5906717421495,Haarentfernung-set valencia
102182,5906717402869,Schreibtischleuchte slim led alu
103003,5906717402975,Paraffingerät 220w giovanni
103055,5906717424335,"Syis - wimpern c 0,20x 10mm 0.25g"
103515,5906717403019,Sterilisator uv-c blue
103589,5906717403026,Multifunktion-wachs-heizgerät 270w
103590,5906717403033,"Wachs-heizgerät dose 800ml, 200w"
103591,5906717403040,"Wachs-heizgerät dose 400ml,150w"
103594,5906717403071,Kugeln für sterilisator
103604,5906717421105,Set a paraffingerät 220w giovanni
103605,5906717421099,Set B paraffingerät 220W Giovanni
103606,5906717421082,Set c paraffingerät 220w giovanni
104094,5906717403200,Fussschalter für fräser pedi
104101,5906717403224,Kosmetikhocker 001b schwarz hoch
104129,5906717403279,Mikrofaser-handtuch 73x40cm 10 st. Weiss
104130,5906717403286,Mikrofaser-handtuch 73x40cm 10 st. Schwarz
104133,5906717403316,Friseurwaage
104145,5906717421259,Set kosmetikliege 210 +  lupenleuchte led s5 + kosmetikhocker 302
104148,5906717415999,Syis gerät dermo lift&peel skin scrubber goldspatel
104162,5906717421570,Haarentfernung-set tulpe
104241,5906717403415,Kosmetikhocker für pediküre 9266 weiss
104250,5906717403422,Paraffin 120g pfirsich
